index_no,port_name,country,latitude,longitude
35415,TEIGNMOUTH HARBOUR,GB,50.55,-3.5
35440,BRIDPORT HARBOUR,GB,50.716667,-2.766667
35480,POOLE HARBOUR,GB,50.683333,-1.95
35580,SOUTHAMPTON,GB,50.9,-1.4
35630,SHOREHAM HARBOUR,GB,50.816667,-0.25
35730,DUNKERQUE PORT EST,FR,51.05,2.383333
5620,SHIPPEGAN,CA,47.75,-64.7
5740,GEORGETOWN,CA,46.183333,-62.533333
5770,SUMMERSIDE,CA,46.4,-63.783333
5800,PICTOU,CA,45.666667,-62.716667
5870,PORT HAWKESBURY,CA,45.616667,-61.366667
5880,PORT HASTINGS,CA,45.65,-61.4
5960,WHYCOCOMAGH,CA,45.966667,-61.133333
5970,GRAND NARROWS,CA,45.95,-60.783333
5980,LITTLE BRAS D OR,CA,46.25,-60.3
5990,NORTH SYDNEY,CA,46.216667,-60.25
5430,CORNUCOPIA,US,46.866667,-91.1
4930,STURGEON BAY,US,44.833333,-87.383333
4940,GREEN BAY,US,44.516667,-88.016667
4950,DEPERE,US,44.45,-88.066667
4960,KAUKAUNA,US,44.283333,-88.266667
5010,OCONTO,US,44.9,-87.833333
5020,MARINETTE,US,45.083333,-87.6
5030,MENOMINEE,US,45.1,-87.6
5050,ESCANABA,US,45.766667,-87.05
5060,GLADSTONE,US,45.85,-87.016667
5070,NAHMA,US,45.833333,-86.666667
5100,MANISTIQUE,US,45.95,-86.25
5110,PORT INLAND,US,45.966667,-85.866667
5130,GOULAIS BAY,CA,46.733333,-84.5
5140,BATCHAWANA BAY,CA,46.916667,-84.6
47987,EAST ZEIT TERMINAL,EG,27.85,33.6
47988,SHARM EL SHEIKH,EG,27.85,34.283333
47982,EL TUR HARBOR,EG,28.233333,33.616667
47960,NUWEIBA EL MUZEIMA,EG,28.966667,34.65
48104,SHARMAH,SA,27.933333,35.25
48106,DUBA,SA,27.566667,35.533333
48108,DUBA BULK PLANT TANKER TERMINAL,SA,27.316667,35.9
48030,NORTH AIN SUKHNA PORT,EG,29.65,32.366667
59475,GINGOOG,PH,8.833333,125.1
25760,IGGESUND,SE,61.65,17.083333
58795,ISABEL,PH,10.916667,124.433333
25780,HUDIKSVALL,SE,61.733333,17.116667
59343,MASAO,PH,9,125.416667
25800,STOCKA,SE,61.9,17.35
58695,TANAUAN,PH,11.1,125.016667
60981,SHAKHTERSK,RU,49.166667,142.066667
44162,KAVKAZ OIL TERMINAL,RU,45.333333,36.65
60582,ZARUBINO,RU,42.633333,131.083333
60870,VITAZ MARINE TERMINAL,RU,52.7,143.55
25900,STOCKVIK,SE,62.333333,17.383333
25910,SUNDSVALL,SE,62.383333,17.35
26140,VIVSTAVARV,SE,62.483333,17.35
26180,SORAKER,SE,62.5,17.5
26240,HARNOSAND,SE,62.633333,17.933333
26280,ULVVIK,SE,62.666667,17.866667
26290,UTANSJO,SE,62.766667,17.933333
26310,GUSTAVSVIK,SE,62.833333,17.883333
26340,LUNDE,SE,62.883333,17.883333
26380,KRAMFORS,SE,62.933333,17.8
25570,KARSKAR,SE,60.683333,17.266667
26420,VAJA,SE,62.983333,17.716667
26430,BOLLSTABRUK,SE,63,17.7
24790,DEGERHAMN,SE,56.35,16.416667
24810,RONEHAMN,SE,57.116667,18.5
24840,SLITE,SE,57.7,18.816667
24900,FAROSUND,SE,57.916667,19.05
24940,STORUGNS,SE,57.833333,18.8
24950,VISBY,SE,57.633333,18.283333
24960,KLINTEHAMN,SE,57.383333,18.2
25050,VERKEBACK,SE,57.733333,16.533333
25060,VASTERVIK,SE,57.766667,16.65
25190,NORRKOPING,SE,58.583333,16.2
25280,OXELOSUND,SE,58.666667,17.116667
25290,NYKOPING,SE,58.75,17.016667
25320,SODERTALJE,SE,59.183333,17.65
25330,NYNASHAMN,SE,58.9,17.966667
11980,SAN LORENZO,VE,9.783333,-71.066667
12032,PUNTA DE PALMAS,VE,10.783333,-71.583333
12034,BAJO GRANDE,VE,10.516667,-71.633333
12050,PUNTA CARDON,VE,11.633333,-70.233333
56330,WAKE ISLAND,QW,19.283333,166.616667
56400,MAJURO ATOLL,MH,7.083333,171.383333
56450,TARAWA ATOLL,KI,1.333333,172.933333
56500,NAURU,NR,-0.533333,166.916667
56520,SAIPAN,MP,15.2,145.683333
56530,TINIAN,MP,14.966667,145.616667
56540,ROTA,MP,14.133333,145.15
56550,APRA HARBOR,GU,13.45,144.616667
56570,LELE HARBOR,FM,5.333333,163.033333
56630,COLONIA,FM,9.516667,138.133333
56660,MALAKAL HARBOR,PW,7.333333,134.45
56710,LONGAN ISLAND,PG,-1.216667,144.3
56730,LORENGAU,PG,-2.016667,147.266667
56738,WEWAK HARBOR,PG,-3.566667,143.633333
56740,HAMBURG HARBOR,PG,-1.633333,149.966667
56820,KOKOPO,PG,-4.333333,152.266667
56835,KIMBE,PG,-5.133333,150.533333
56855,KIETA,PG,-6.216667,155.633333
56970,GIZO HARBOR,SB,-8.1,156.85
56320,NONOPAPA,US,21.866667,-160.233333
55670,APIA,WS,-13.816667,-171.766667
55680,PAGO PAGO HARBOR,AS,-14.283333,-170.666667
55695,ALOFI,NU,-19.033333,-169.933333
55740,AVATIU,CK,-21.2,-159.783333
44752,NEMRUT LIMANI BAY,TR,38.766667,26.916667
44770,KUSADASI,TR,37.866667,27.25
44805,MARMARIS,TR,36.85,28.283333
44810,FETHIYE,TR,36.633333,29.1
44320,SOKHUMI,GE,42.983333,40.983333
43745,CHORNOMORS KE,UA,45.516667,32.7
43750,YEVPATORIYA,UA,45.2,33.383333
43760,SEVASTOPOL,UA,44.616667,33.533333
43780,BALAKLAVA,UA,44.5,33.6
43790,YALTA,UA,44.483333,34.166667
43810,ALUSHTA,UA,44.683333,34.416667
43835,SUDAK,UA,44.85,34.983333
43850,FEODOSIYA,UA,45.016667,35.433333
35760,BOULOGNE-SUR-MER,FR,50.733333,1.6
35830,FECAMP,FR,49.766667,0.366667
35860,HONFLEUR,FR,49.416667,0.216667
35950,RADE DE CHERBOURG,FR,49.65,-1.633333
35390,DARTMOUTH HARBOUR,GB,50.35,-3.616667
34850,FISHGUARD,GB,52.016667,-4.983333
34880,MILFORD HAVEN,GB,51.716667,-5.033333
34950,SWANSEA,GB,51.616667,-3.95
62810,SEVERODVINSK,RU,64.566667,39.783333
62840,RABOCHEOSTROVSK,RU,64.983333,34.783333
62890,KANDALAKSHA,RU,67.133333,32.416667
62900,BOLSHAYA PIRYU GUBA,RU,66.666667,34.366667
62910,OSTROVNOY GREMIKHA,RU,68.05,39.516667
62950,MURMANSK,RU,68.983333,33.05
62970,MYS ABRAM,RU,68.983333,33.033333
63070,ELLEFSEN HARBOR,AQ,-60.733333,-45.033333
63080,SCOTIA BAY,AQ,-60.75,-44.716667
63090,ADMIRALTY BAY,AQ,-62.083333,-58.416667
63095,PORT FOSTER,AQ,-62.95,-60.633333
63100,PORT LOCKROY,AQ,-64.816667,-63.5
63110,MELCHIOR HARBOR,AQ,-64.316667,-63
63120,ANDERSEN HARBOR,AQ,-64.316667,-62.933333
62550,BUKHTA NAGAYEVA (MAGADAN),RU,59.566667,150.716667
8822,SOUTHWEST PASS,US,28.45,-90.7
8890,TRI-CITY PORT,US,38.716667,-90.2
62140,MOJI KO,JP,33.95,130.966667
48025,RAS BADRAN OIL TERMINAL,EG,28.95,33.166667
48035,SOKHNA PORT GAS TANKER TERMINAL,EG,29.683333,32.366667
48475,BANDAR-E PARS TERMINAL,IR,27.533333,52.533333
48464,BARKAN OIL-LOADING TERMINAL,IR,29.733333,50.166667
48404,KHAWR AL ZUBAIR,IQ,30.183333,47.9
48406,KHAWR AL ZUBAIR LNG TERMINAL,IQ,30.133333,47.916667
48342,JU AYMAH LPG TERMINAL,SA,26.866667,50.05
48341,RAS AL GHAR,SA,26.9,49.866667
48280,HULAYLAH OIL TERMINAL,AE,25.983333,55.933333
48214,RUDUM TERMINAL,YE,13.983333,47.916667
48216,BALHAF,YE,13.966667,48.183333
54940,PORT DALRYMPLE,AU,-41.133333,146.833333
54565,CAPE CUVIER,AU,-24.216667,113.383333
54210,KLEIN POINT,AU,-34.966667,137.766667
54555,USELESS LOOP,AU,-26.083333,113.4
56272,BARBER'S POINT,US,21.316667,-158.116667
56975,PORT NORO,SB,-8.216667,157.183333
57657,THANH HOA,VN,10.816667,106.766667
57660,NGHE TINH,VN,18.766667,105.766667
40745,PORTO DI CHIOGGIA,IT,45.233333,12.3
57575,CAT LAI,VN,10.75,106.783333
57953,MAILIAO,TW,23.783333,120.166667
57862,CHAOZHOU,CN,23.616667,117.083333
59974,CHANGSHU,CN,31.766667,120.95
60233,DANDONG,CN,39.816667,124.15
57859,HUIZHOU,CN,22.716667,114.516667
57864,DONGSHAN,CN,23.75,117.516667
60125,LANSHAN,CN,30.1,119.366667
60165,PENGLAI,CN,37.816667,120.833333
57874,QUANZHOU,CN,24.883333,118.6
60133,RIZHAO,CN,35.383333,119.566667
59976,TAICANG,CN,31.65,121.2
60193,TANGSHAN (JINGTANG),CN,39.2,119.016667
57876,XIUYU,CN,25.233333,118.983333
57872,ZHANGZHOU,CN,24.683333,118.15
31040,IJMUIDEN,NL,52.466667,4.583333
31050,ZAANDAM,NL,52.433333,4.833333
31060,AMSTERDAM,NL,52.366667,4.9
31070,SCHEVENINGEN,NL,52.1,4.266667
31080,HOEK VAN HOLLAND,NL,51.95,4.133333
31085,EUROPOORT,NL,51.95,4.116667
31100,MAASSLUIS,NL,51.916667,4.25
31120,VLAARDINGEN,NL,51.9,4.35
46640,WALVIS BAY,NA,-22.95,14.5
46830,EAST LONDON,ZA,-33.033333,27.916667
46850,DURBAN,ZA,-29.866667,31.066667
46880,INHAMBANE,MZ,-23.916667,35.4
46890,BEIRA,MZ,-19.833333,34.833333
46920,PORTO BELO,MZ,-17.7,37.183333
46925,PEBANE,MZ,-17.266667,38.15
46940,PEMBA,MZ,-12.966667,40.5
46950,IBO,MZ,-12.333333,40.616667
47000,KILWA KIVINJE,TZ,-8.733333,39.416667
47005,MJIMWEMA TERMINAL,TZ,-6.816667,39.366667
47030,TANGA,TZ,-5.083333,39.116667
47050,ZANZIBAR,TZ,-6.166667,39.183333
47130,KISMAAYO,SO,-0.366667,42.55
47140,BARAAWE,SO,1.1,44.05
47220,VICTORIA,SC,-4.616667,55.45
47300,MORONI,KM,-11.7,43.25
47340,DZAOUDZI,KM,-12.783333,45.25
47360,ANDOANY,MG,-13.4,48.3
47430,MORONDAVA,MG,-20.283333,44.3
27780,RAUMA,FI,61.133333,21.5
27790,UUSIKAUPUNKI,FI,60.8,21.4
27805,NAANTALI,FI,60.466667,22.016667
27820,TURKU,FI,60.45,22.233333
51502,UDANG OILFIELD,ID,4.033333,106.483333
27870,SIGNILSKAR,FI,60.2,19.333333
51504,WIDURI MARINE TERMINAL,ID,-4.666667,106.65
27920,MARIEHAMN,FI,60.1,19.916667
53142,KUMUL,PG,-8.1,144.566667
43900,KERCH,UA,45.35,36.483333
43940,HENICHESK,UA,46.166667,34.816667
43950,KYRYLIVKA,UA,46.35,35.366667
44000,BERDYANSK,UA,46.75,36.783333
44010,MARIUPOL,UA,47.083333,37.566667
44060,TAGANROG,RU,47.2,38.95
44070,ROSTOV-NA-DONU,RU,47.166667,39.716667
44080,AZOV,RU,47.1,39.433333
44090,YEYSK,RU,46.733333,38.266667
44140,TEMRYUK,RU,45.35,37.35
44180,ANAPA,RU,44.883333,37.316667
44200,NOVOROSSIYSK,RU,44.716667,37.783333
44230,TUAPSE,RU,44.1,39.066667
44240,SOCHI,RU,43.583333,39.733333
44270,ADLER,RU,43.433333,39.933333
43710,SKADOVS'K,UA,46.1,32.916667
43720,KHORLY,UA,46.083333,33.283333
43030,MILOS,GR,36.716667,24.45
43100,SOUDHA,GR,35.483333,24.183333
43130,IRAKLION,GR,35.35,25.15
43150,SITIA,GR,35.216667,26.133333
43165,KALI LIMENES,GR,34.933333,24.833333
43210,RODHOS,GR,36.45,28.233333
43250,LIMIN KOS,GR,36.9,27.283333
43260,KALIMNOS,GR,36.95,26.983333
43280,LAKKI,GR,37.133333,26.85
43370,ECEABAT,TR,40.183333,26.366667
43380,GELIBOLU,TR,40.4,26.666667
43390,TEKIRDAG,TR,40.983333,27.516667
43420,ISTANBUL,TR,41.016667,28.966667
43430,DEFTERDAR BURNU,TR,41.05,29.033333
43435,ISTINYE,TR,41.116667,29.05
43500,BURGAS,BG,42.483333,27.483333
55770,VAITAPE,PF,-16.5,-151.75
55800,UTUROA,PF,-16.733333,-151.45
55840,PAPEETE,PF,-17.533333,-149.583333
55960,PORT RIKITEA,PF,-23.116667,-134.966667
56010,ATUONA,PF,-9.816667,-139.033333
56015,BAIE TAIOHAE,PF,-8.933333,-140.083333
56025,CANTON ISLAND,KI,-2.833333,-171.716667
56039,ENGLISH HARBOR,KI,3.85,-159.366667
56070,HONOKAA,US,20.1,-155.466667
56090,HILO,US,19.733333,-155.066667
62145,KANDA,JP,33.783333,131.016667
62160,OITA KO,JP,33.25,131.666667
62165,SAGANOSEKI KO,JP,33.25,131.866667
62170,TSUKUMI KO,JP,33.083333,131.866667
62175,SAIKI KO,JP,32.966667,131.933333
62190,HOSOSHIMA KO,JP,32.433333,131.666667
62220,KAGOSHIMA KO,JP,31.583333,130.566667
62224,SHIBUSHI WAN,JP,31.466667,131.1
62225,KIIRE,JP,31.383333,130.55
62250,MINAMATA KO,JP,32.2,130.383333
62255,YATSUSHIRO KO,JP,32.5,130.533333
62280,MISUMI KO,JP,32.6,130.466667
62290,MIIKE KO,JP,33,130.416667
62360,NAGASAKI,JP,32.716667,129.85
62380,SASEBO,JP,33.166667,129.716667
62400,IMARI,JP,33.283333,129.883333
49970,MELAKA,MY,2.2,102.25
49240,COLOMBO,LK,6.95,79.85
49250,GALLE HARBOR,LK,6.016667,80.216667
48450,BANDAR-E MAHSHAHR,IR,30.466667,49.183333
48460,BANDAR KHOMEYNI,IR,30.433333,49.083333
48465,KHARG ISLAND OIL TERMINAL,IR,29.233333,50.333333
48468,SIRUS OIL TERMINAL,IR,29.016667,49.483333
48470,BUSHEHR,IR,28.983333,50.833333
48480,JAZIREH-YE LAVAN OIL TERMINAL,IR,26.783333,53.333333
48530,JAZIREH-YE HORMOZ,IR,27.1,56.45
48535,JAZIREH-YE SIRRI,IR,25.9,54.55
48550,CHAH BAHAR,IR,25.266667,60.616667
48600,KARACHI,PK,24.783333,66.983333
48605,MUHAMAMAD BIN QASIM,PK,24.766667,67.35
48620,MANDVI,IN,22.833333,69.35
48670,OKHA,IN,22.466667,69.083333
31130,SCHIEDAM,NL,51.9,4.4
30460,THYBORON,DK,56.7,8.216667
29660,SAKSKOBING,DK,54.8,11.633333
29670,BANDHOLM,DK,54.833333,11.5
29700,NAKSKOV,DK,54.833333,11.133333
29710,RODBY HAVN,DK,54.65,11.35
29720,NYSTED,DK,54.666667,11.733333
29760,RUDKOBING,DK,54.95,10.716667
29790,MARSTAL,DK,54.916667,10.333333
29800,AEROSKOBING,DK,54.883333,10.416667
29830,SVENDBORG,DK,55.066667,10.616667
29860,NYBORG,DK,55.316667,10.8
29880,ODENSE,DK,55.416667,10.383333
29910,MIDDELFART,DK,55.5,9.733333
29930,ASSENS,DK,55.266667,9.883333
29940,FABORG,DK,55.1,10.25
30060,SONDERBORG,DK,54.916667,9.783333
30095,AUGUSTENBORG,DK,54.95,9.866667
30100,ABENRA,DK,55.05,9.433333
30105,ENSTED,DK,55.016667,9.433333
30120,HADERSLEV,DK,55.25,9.5
30160,KOLDING,DK,55.483333,9.5
30170,FREDERICIA,DK,55.566667,9.766667
30190,VEJLE,DK,55.716667,9.55
30230,HORSENS,DK,55.866667,9.85
30260,ARHUS,DK,56.15,10.216667
30285,STUDSTRUP,DK,56.25,10.35
30290,GRENAA HAVN,DK,56.416667,10.933333
30330,RANDERS,DK,56.466667,10.05
30340,HADSUND,DK,56.716667,10.116667
30350,MARIAGER,DK,56.65,9.983333
30360,HOBRO,DK,56.633333,9.8
30380,HALS,DK,56.983333,10.316667
30400,ALBORG,DK,57.05,9.933333
30430,FREDERIKSHAVN,DK,57.433333,10.55
30440,SKAGEN HAVN,DK,57.716667,10.6
15480,GOLFITO,CR,8.633333,-83.166667
15490,PUERTO QUEPOS,CR,9.433333,-84.166667
15500,PUERTO CALDERA,CR,9.916667,-84.716667
15510,PUNTARENAS,CR,9.983333,-84.833333
15545,PUERTO SANDINO,NI,12.183333,-86.766667
3650,WALPOLE ISLAND,CA,42.616667,-82.516667
3660,SOMBRA,CA,42.716667,-82.483333
3150,SACKETS HARBOR,US,43.95,-76.116667
3170,OSWEGO,US,43.466667,-76.516667
2490,MASSON,CA,45.533333,-75.416667
2510,GATINEAU,CA,45.483333,-75.65
2520,OTTAWA,CA,45.433333,-75.7
2530,HULL,CA,45.433333,-75.7
2550,BEAUHARNOIS,CA,45.316667,-73.883333
2560,COTEAU LANDING,CA,45.25,-74.2
2570,ST ZOTIQUE,CA,45.25,-74.25
2590,ST ANICET,CA,45.133333,-74.366667
2600,SOUTH LANCASTER,CA,45.133333,-74.5
2620,CORNWALL,CA,45.016667,-74.733333
2670,CARDINAL,CA,44.783333,-75.383333
2680,LOWER LAKES TERMINAL,CA,44.733333,-75.466667
2700,BROCKVILLE,CA,44.583333,-75.666667
2710,ROCKPORT,CA,44.383333,-75.933333
2720,GANANOQUE,CA,44.333333,-76.166667
2730,WOLFE ISLAND,CA,44.2,-76.433333
2740,KINGSTON,CA,44.233333,-76.5
2770,OGDENSBURG,US,44.7,-75.5
2790,ALEXANDRIA BAY,US,44.333333,-75.916667
2800,CLAYTON,US,44.233333,-76.05
2830,MILLHAVEN,CA,44.2,-76.733333
2880,PICTON,CA,44.016667,-77.133333
2930,BELLEVILLE,CA,44.15,-77.4
2940,TRENTON,CA,44.1,-77.566667
2960,COBOURG,CA,43.95,-78.166667
2970,PORT HOPE,CA,43.933333,-78.283333
2980,OSHAWA,CA,43.866667,-78.816667
2990,PORT WHITBY,CA,43.85,-78.933333
3000,TORONTO,CA,43.616667,-79.383333
3010,PORT CREDIT,CA,43.55,-79.583333
3015,CLARKSON,CA,43.5,-79.6
3020,OAKVILLE,CA,43.433333,-79.666667
3030,BRONTE,CA,43.4,-79.716667
3050,HAMILTON,CA,43.25,-79.85
3060,PORT DALHOUSIE,CA,43.216667,-79.266667
3070,PORT WELLER,CA,43.233333,-79.216667
3090,WELLAND,CA,43,-79.25
47460,TOLIARA,MG,-23.366667,43.666667
47510,MANANJARY,MG,-21.25,48.333333
47540,TOAMASINA,MG,-18.166667,49.416667
47630,ANTSIRANANA,MG,-12.266667,49.283333
56100,HONUAPO,US,19.083333,-155.55
56110,MILOLII,US,19.183333,-155.9
56120,KAUHAKO BAY,US,19.383333,-155.9
56130,NAPOOPOO,US,19.483333,-155.933333
56140,KAILUA,US,19.633333,-156
56150,KIHOLO,US,19.866667,-155.95
56160,KAWAIHAE,US,20.033333,-155.833333
56170,MAHUKONA,US,20.183333,-155.9
56180,KAHULUI,US,20.9,-156.466667
56190,HANA,US,20.75,-155.983333
56200,LAHAINA,US,20.866667,-156.666667
56230,KAUMALAPAU HARBOR,US,20.783333,-157
56240,PUKOO,US,21.066667,-156.8
56250,KAMALO,US,21.05,-156.883333
56260,KAUNAKAKAI,US,21.083333,-157.033333
56280,HONOLULU,US,21.3,-157.866667
56290,PORT ALLEN,US,21.9,-159.583333
56300,NAWILIWILI BAY,US,21.95,-159.35
56310,AHUKINI LANDING,US,22,-159.333333
55650,MATA-UTU,WF,-13.283333,-176.133333
54920,DEVONPORT,AU,-41.183333,146.366667
54943,BEAUTY POINT,AU,-41.15,146.816667
54970,LAUNCESTON,AU,-41.45,147.116667
55000,WHANGAROA,NZ,-35.05,173.766667
55030,OPUA,NZ,-35.316667,174.116667
55050,WHANGAREI,NZ,-35.8,174.433333
55060,AUCKLAND,NZ,-36.85,174.766667
55080,TAURANGA,NZ,-37.633333,176.166667
55110,GISBORNE,NZ,-38.666667,178.033333
55130,NAPIER,NZ,-39.483333,176.916667
55150,WELLINGTON,NZ,-41.283333,174.783333
55180,WANGANUI,NZ,-39.95,175.033333
55210,NEW PLYMOUTH,NZ,-39.066667,174.033333
43510,VARNA,BG,43.183333,27.966667
43550,MANGALIA,RO,43.816667,28.583333
43560,CONSTANTA,RO,44.166667,28.65
43570,SULINA,RO,45.166667,29.666667
43590,BRAILA,RO,45.25,27.983333
43600,GALATI,RO,45.416667,28.083333
43625,IZMAYIL,UA,45.333333,28.85
43645,ILLICHIVSK,UA,46.3,30.65
43650,ODESA,UA,46.483333,30.733333
43655,YUZHNYY,UA,46.6,31.016667
43670,MYKOLAYIV,UA,46.95,31.983333
43680,KHERSON,UA,46.616667,32.6
48690,VERAVAL,IN,20.9,70.366667
48760,BHAVNAGAR,IN,21.766667,72.233333
48840,MUMBAI (BOMBAY),IN,18.966667,72.866667
48845,JAWAHARLAL NEHRU PORT (NHAVA SHIVA),IN,18.95,72.95
48970,MARMAGAO,IN,15.433333,73.8
48990,KARWAR,IN,14.816667,74.116667
49040,AZHIKAL (AZHIKKAL),IN,11.916667,75.3
49100,CALICUT (KOZHIKODE),IN,11.25,75.766667
49110,BEYPORE,IN,11.166667,75.8
49130,KOCHI (COCHIN),IN,9.966667,76.233333
49160,QUILON (KOLLAM),IN,8.883333,76.583333
49180,KOLACHEL,IN,8.166667,77.25
34970,NEATH,GB,51.633333,-3.833333
34980,PORT TALBOT,GB,51.583333,-3.816667
34990,BARRY,GB,51.4,-3.266667
35010,CARDIFF,GB,51.45,-3.166667
35015,NEWPORT,GB,51.55,-2.983333
35040,SHARPNESS,GB,51.716667,-2.483333
35060,AVONMOUTH,GB,51.5,-2.716667
35070,BRISTOL,GB,51.466667,-2.633333
35100,BRIDGWATER,GB,51.133333,-3
35110,WATCHET HARBOR,GB,51.183333,-3.333333
35150,BIDEFORD,GB,51.033333,-4.2
35170,PADSTOW,GB,50.55,-4.933333
35200,HAYLE,GB,50.183333,-5.416667
35240,NEWLYN,GB,50.1,-5.55
35290,FALMOUTH HARBOUR,GB,50.15,-5.066667
15550,CORINTO,NI,12.483333,-87.166667
15570,PUERTO DE HENCAN,HN,13.4,-87.45
15600,LA UNION,SV,13.333333,-87.833333
15640,ACAJUTLA,SV,13.583333,-89.833333
15660,PUERTO QUETZAL,GT,13.916667,-90.8
15710,PUERTO MADERO,MX,14.7,-92.45
15730,SALINA CRUZ,MX,16.166667,-95.2
15170,PAITA,PE,-5.083333,-81.116667
15190,TALARA,PE,-4.583333,-81.283333
14415,BAHIA SAN VICENTE,CL,-36.733333,-73.166667
14420,TALCAHUANO,CL,-36.7,-73.1
14425,LIRQUEN,CL,-36.716667,-72.983333
14440,PENCO,CL,-36.716667,-73
14470,PUERTO SAN ANTONIO,CL,-33.583333,-71.616667
14500,BAHIA DE VALPARAISO,CL,-33.033333,-71.616667
14510,BAHIA QUINTERO (VENTANAS),CL,-32.766667,-71.533333
14560,BAHIA HERRADURA GUAYACAN,CL,-29.966667,-71.366667
14570,COQUIMBO,CL,-29.95,-71.333333
14610,HUASCO,CL,-28.466667,-71.25
14630,PUERTO CALDERA,CL,-27.05,-70.833333
14635,PUERTO CALDERILLA,CL,-27.083333,-70.866667
14640,PUERTO CHANARAL,CL,-26.35,-70.65
14650,TALTAL,CL,-25.4,-70.483333
14660,ANTOFAGASTA,CL,-23.65,-70.416667
14670,MEJILLONES,CL,-23.1,-70.466667
14720,TOCOPILLA,CL,-22.083333,-70.233333
14760,IQUIQUE,CL,-20.2,-70.166667
14800,RADA DE ARICA,CL,-18.466667,-70.333333
14840,PUERTO ILO,PE,-17.633333,-71.366667
14860,BAHIA DE MATARANI,PE,-17,-72.116667
14895,BAHIA SAN NICOLAS,PE,-15.25,-75.233333
5150,GARGANTUA,CA,47.566667,-84.966667
5160,MICHIPICOTEN,CA,47.966667,-84.9
5170,QUEBEC HARBOUR,CA,47.7,-85.8
5180,HERON BAY,CA,48.65,-86.316667
5210,THUNDER BAY,CA,48.4,-89.233333
5260,GRAND MARAIS,US,46.683333,-85.966667
5270,MUNISING,US,46.416667,-86.65
5280,MARQUETTE,US,46.533333,-87.383333
5290,PRESQUE ISLE,US,46.566667,-87.383333
5310,L ANSE,US,46.766667,-88.466667
12070,AMUAY (BAHIA DE AMUAY),VE,11.75,-70.233333
12090,PUERTO CUMAREBO,VE,11.483333,-69.35
12115,EL PALITO,VE,10.483333,-68.116667
12120,PUERTO CABELLO,VE,10.483333,-68
12150,LA GUAIRA,VE,10.616667,-66.933333
12200,GUANTA,VE,10.25,-64.583333
12210,BAHIA DE PERTIGALETE,VE,10.233333,-64.566667
12260,CARUPANO,VE,10.7,-63.25
12270,GUIRIA,VE,10.566667,-62.3
12275,PUERTO DE HIERRO,VE,10.633333,-62.1
12280,CARIPITO,VE,10.15,-63.033333
12330,PALUA,VE,8.366667,-62.683333
12335,PUERTO ORDAZ,VE,8.35,-62.716667
12370,GEORGETOWN,GY,6.833333,-58.166667
12380,LINDEN,GY,6,-58.3
12390,NEW AMSTERDAM,GY,6.25,-57.516667
12405,NIEUW NICKERIE,SR,5.95,-57
12410,PARAMARIBO,SR,5.833333,-55.166667
12415,PARANAM,SR,5.616667,-55.1
11460,BASSE TERRE,GP,16,-61.733333
11470,PORT LOUIS,GP,16.416667,-61.533333
11520,ROSEAU,DM,15.3,-61.4
11530,PORTSMOUTH,DM,15.566667,-61.466667
11550,FORT DE FRANCE,MQ,14.6,-61.066667
3092,THOROLD,CA,43.083333,-79.716667
3095,ST CATHERINE,CA,43.183333,-79.283333
3100,NIAGARA,CA,43.25,-79.066667
3110,QUEENSTON,CA,43.166667,-79.066667
3130,CHAUMONT,US,44.066667,-76.133333
2480,CUMBERLAND,CA,45.516667,-75.4
42340,ORMOS ALIVERIOU,GR,38.383333,24.05
42400,PORTHMOS EVRIPOU,GR,38.466667,23.583333
42415,LARIMNA,GR,38.566667,23.283333
42440,STILIS,GR,38.916667,22.616667
42460,TSINGELI,GR,39.166667,22.85
42470,VOLOS,GR,39.366667,22.95
42490,MILIANA,GR,39.166667,23.216667
42530,THESSALONIKI,GR,40.633333,22.933333
42550,YERAKINI,GR,40.266667,23.466667
42570,STRATONI,GR,40.516667,23.833333
42620,LAGOS,GR,41,25.133333
42630,ALEXANDROUPOLI,GR,40.833333,25.883333
42760,MITILINI,GR,39.1,26.566667
42780,PLOMARION,GR,38.983333,26.366667
42790,VRAKHONISIS KALLONIS,GR,39.083333,26.083333
42820,KHIOS,GR,38.366667,26.133333
42840,NEON KARLOVAS,GR,37.8,26.683333
42850,SAMOS,GR,37.75,26.966667
42860,PITHAGORION,GR,37.683333,26.95
42880,GAVRIO,GR,37.883333,24.733333
42890,ANDROS,GR,37.833333,24.95
42905,MIKONOS,GR,37.45,25.333333
42920,LIMIN SIROU,GR,37.433333,24.95
42980,NISOS NAXOS,GR,37.1,25.366667
42310,DHIAVLOS STENO,GR,38.45,23.6
41660,SHENGJIN,AL,41.816667,19.6
41670,DURRES,AL,41.316667,19.45
41690,VLORES,AL,40.466667,19.5
41720,KERKIRA,GR,39.616667,19.933333
41730,PREVEZA,GR,38.95,20.75
41790,ARGOSTOLION,GR,38.183333,20.516667
41800,MESOLONGION,GR,38.366667,21.416667
41820,ITEA,GR,38.433333,22.416667
55230,MANUKAU HARBOR,NZ,-36.933333,174.783333
55270,COLLINGWOOD,NZ,-40.683333,172.666667
55290,NELSON,NZ,-41.266667,173.266667
55300,PICTON,NZ,-41.283333,174.016667
55320,PORT LYTTELTON,NZ,-43.6,172.716667
55330,AKAROA,NZ,-43.8,172.966667
55350,TIMARU,NZ,-44.4,171.25
55370,OTAGO HARBOR,NZ,-45.816667,170.633333
